site,YYMMMDD,yyyy.yyyy,__MJD,week,d,reflon,east(m),north(m),up(m),_ant(m),sig_e(m),sig_n(m),sig_u(m),__corr_en,__corr_eu,__corr_nu
POAL,22NOV05,2022.8446,59888,2234,6,-51.1,-1905.45539,-3328320.95567,76.74638,0.0075,0.00070,0.00077,0.00285,-0.02887,0.00956,0.07037
POAL,22NOV06,2022.8474,59889,2235,0,-51.1,-1905.45706,-3328320.95376,76.73952,0.0075,0.00070,0.00077,0.00286,-0.01721,-0.00246,0.07919
POAL,22NOV07,2022.8501,59890,2235,1,-51.1,-1905.45575,-3328320.95346,76.74221,0.0075,0.00071,0.00078,0.00294,0.00237,0.00791,0.11476
POAL,22NOV08,2022.8528,59891,2235,2,-51.1,-1905.45616,-3328320.95331,76.73685,0.0075,0.00069,0.00075,0.00280,0.01073,0.01168,0.12266
POAL,22NOV09,2022.8556,59892,2235,3,-51.1,-1905.45818,-3328320.95233,76.73582,0.0075,0.00069,0.00075,0.00275,-0.00565,0.01321,0.07373
POAL,22NOV10,2022.8583,59893,2235,4,-51.1,-1905.45626,-3328320.95457,76.74218,0.0075,0.00071,0.00079,0.00291,-0.04488,-0.02580,0.06947
POAL,22NOV11,2022.8611,59894,2235,5,-51.1,-1905.45496,-3328320.95209,76.74821,0.0075,0.00069,0.00077,0.00285,0.00811,0.02596,0.13064
POAL,22NOV12,2022.8638,59895,2235,6,-51.1,-1905.45696,-3328320.95339,76.73559,0.0075,0.00069,0.00076,0.00276,-0.00933,0.01595,0.10720
POAL,22NOV13,2022.8665,59896,2236,0,-51.1,-1905.45421,-3328320.95288,76.75041,0.0075,0.00074,0.00079,0.00303,-0.01385,0.07440,0.11518
POAL,22NOV14,2022.8693,59897,2236,1,-51.1,-1905.45758,-3328320.95140,76.73641,0.0075,0.00074,0.00081,0.00312,-0.02265,0.03156,0.04486
POAL,22NOV15,2022.8720,59898,2236,2,-51.1,-1905.45486,-3328320.95269,76.73928,0.0075,0.00070,0.00078,0.00286,-0.00161,0.03003,0.05612
POAL,22NOV16,2022.8747,59899,2236,3,-51.1,-1905.45657,-3328320.95552,76.74125,0.0075,0.00070,0.00077,0.00278,-0.04473,0.01747,0.08107
POAL,22NOV17,2022.8775,59900,2236,4,-51.1,-1905.45679,-3328320.95446,76.74406,0.0075,0.00070,0.00076,0.00283,-0.03079,0.03066,0.08329
POAL,22NOV18,2022.8802,59901,2236,5,-51.1,-1905.45390,-3328320.95535,76.73873,0.0075,0.00069,0.00076,0.00280,0.00306,0.02296,0.11090
POAL,22NOV19,2022.8830,59902,2236,6,-51.1,-1905.45198,-3328320.95511,76.73943,0.0075,0.00068,0.00075,0.00274,-0.00128,0.02601,0.07801
POAL,22NOV20,2022.8857,59903,2237,0,-51.1,-1905.45669,-3328320.95325,76.73688,0.0075,0.00068,0.00075,0.00275,-0.01709,-0.02813,0.07863
POAL,22NOV21,2022.8884,59904,2237,1,-51.1,-1905.45519,-3328320.95108,76.74664,0.0075,0.00071,0.00079,0.00296,-0.02269,-0.01121,0.05608
POAL,22NOV22,2022.8912,59905,2237,2,-51.1,-1905.45625,-3328320.95374,76.74272,0.0075,0.00072,0.00079,0.00300,0.00428,-0.03460,0.02071
POAL,22NOV23,2022.8939,59906,2237,3,-51.1,-1905.45817,-3328320.95682,76.74097,0.0075,0.00070,0.00079,0.00290,0.00175,-0.01658,0.09934
POAL,22NOV24,2022.8966,59907,2237,4,-51.1,-1905.45764,-3328320.95468,76.73903,0.0075,0.00070,0.00078,0.00283,-0.04014,0.01220,0.09149
POAL,22NOV25,2022.8994,59908,2237,5,-51.1,-1905.45463,-3328320.95552,76.73557,0.0075,0.00070,0.00077,0.00283,-0.00840,0.02084,0.06448
POAL,22NOV26,2022.9021,59909,2237,6,-51.1,-1905.45749,-3328320.95299,76.73678,0.0075,0.00072,0.00080,0.00295,-0.00187,0.02945,0.08972
POAL,22NOV27,2022.9049,59910,2238,0,-51.1,-1905.45508,-3328320.95461,76.73749,0.0075,0.00069,0.00076,0.00278,-0.01466,0.00456,0.10148
POAL,22NOV28,2022.9076,59911,2238,1,-51.1,-1905.45477,-3328320.95265,76.73964,0.0075,0.00072,0.00079,0.00293,-0.00580,0.03655,0.09000
POAL,22NOV29,2022.9103,59912,2238,2,-51.1,-1905.45626,-3328320.95289,76.74216,0.0075,0.00069,0.00074,0.00273,-0.01177,0.00020,0.10246
POAL,22NOV30,2022.9131,59913,2238,3,-51.1,-1905.45623,-3328320.95384,76.74468,0.0075,0.00076,0.00082,0.00315,0.00242,0.03264,0.11869
POAL,22DEC01,2022.9158,59914,2238,4,-51.1,-1905.45202,-3328320.95108,76.74551,0.0075,0.00071,0.00077,0.00291,0.00704,0.05336,0.12988
POAL,22DEC02,2022.9185,59915,2238,5,-51.1,-1905.45477,-3328320.95255,76.74014,0.0075,0.00072,0.00078,0.00295,0.01057,-0.00151,0.06909
POAL,22DEC03,2022.9213,59916,2238,6,-51.1,-1905.45274,-3328320.95271,76.73440,0.0075,0.00070,0.00076,0.00280,-0.01766,0.01855,0.06416
POAL,22DEC04,2022.9240,59917,2239,0,-51.1,-1905.45568,-3328320.95235,76.73849,0.0075,0.00072,0.00081,0.00297,-0.03326,0.03815,0.08143
POAL,22DEC05,2022.9268,59918,2239,1,-51.1,-1905.45346,-3328320.95558,76.74824,0.0075,0.00070,0.00076,0.00283,-0.01409,-0.04614,0.11203
POAL,22DEC06,2022.9295,59919,2239,2,-51.1,-1905.45269,-3328320.95252,76.74225,0.0075,0.00071,0.00076,0.00279,-0.03356,-0.00779,0.04993
POAL,22DEC07,2022.9322,59920,2239,3,-51.1,-1905.45257,-3328320.95334,76.74444,0.0075,0.00070,0.00077,0.00275,-0.02442,0.01370,0.06895
POAL,22DEC08,2022.9350,59921,2239,4,-51.1,-1905.45419,-3328320.95348,76.74251,0.0075,0.00070,0.00076,0.00279,-0.02827,-0.01724,0.08570
POAL,22DEC09,2022.9377,59922,2239,5,-51.1,-1905.45303,-3328320.95248,76.74712,0.0075,0.00073,0.00080,0.00298,-0.04520,0.02141,0.06347
POAL,22DEC10,2022.9405,59923,2239,6,-51.1,-1905.45414,-3328320.95198,76.74111,0.0075,0.00073,0.00081,0.00296,-0.01703,0.00285,0.06764
POAL,22DEC11,2022.9432,59924,2240,0,-51.1,-1905.45679,-3328320.95202,76.74565,0.0075,0.00072,0.00082,0.00299,-0.03560,0.00646,0.05101
POAL,22DEC12,2022.9459,59925,2240,1,-51.1,-1905.45314,-3328320.95061,76.73597,0.0075,0.00074,0.00081,0.00307,-0.04941,-0.03217,0.07101
POAL,22DEC13,2022.9487,59926,2240,2,-51.1,-1905.45351,-3328320.95128,76.73626,0.0075,0.00073,0.00082,0.00297,-0.05091,-0.00620,0.07858
POAL,22DEC14,2022.9514,59927,2240,3,-51.1,-1905.45341,-3328320.95133,76.73733,0.0075,0.00071,0.00080,0.00290,-0.01322,0.02699,0.09129
POAL,22DEC15,2022.9541,59928,2240,4,-51.1,-1905.45378,-3328320.94998,76.73960,0.0075,0.00071,0.00077,0.00286,-0.01712,0.00911,0.06939
POAL,22DEC16,2022.9569,59929,2240,5,-51.1,-1905.45214,-3328320.95183,76.73964,0.0075,0.00072,0.00078,0.00293,-0.02185,-0.02211,0.08972
POAL,22DEC17,2022.9596,59930,2240,6,-51.1,-1905.45288,-3328320.95049,76.74359,0.0075,0.00071,0.00078,0.00287,-0.01253,0.01820,0.07162
POAL,22DEC18,2022.9624,59931,2241,0,-51.1,-1905.45172,-3328320.94825,76.75217,0.0075,0.00070,0.00077,0.00280,-0.03420,-0.01414,0.07187
POAL,22DEC19,2022.9651,59932,2241,1,-51.1,-1905.45374,-3328320.94661,76.74238,0.0075,0.00069,0.00075,0.00274,-0.00999,0.00516,0.08745
POAL,22DEC20,2022.9678,59933,2241,2,-51.1,-1905.45589,-3328320.94914,76.74405,0.0075,0.00070,0.00077,0.00280,-0.00375,0.02577,0.07155
POAL,22DEC21,2022.9706,59934,2241,3,-51.1,-1905.45531,-3328320.94807,76.74108,0.0075,0.00070,0.00076,0.00275,-0.01525,-0.02507,0.08494
POAL,22DEC22,2022.9733,59935,2241,4,-51.1,-1905.45446,-3328320.94847,76.73986,0.0075,0.00069,0.00074,0.00272,-0.00439,0.00725,0.10898
POAL,22DEC23,2022.9760,59936,2241,5,-51.1,-1905.45479,-3328320.94870,76.73970,0.0075,0.00071,0.00076,0.00278,-0.03049,-0.02856,0.10543
POAL,22DEC24,2022.9788,59937,2241,6,-51.1,-1905.45329,-3328320.94884,76.75072,0.0075,0.00070,0.00077,0.00279,0.00862,-0.01100,0.09634
POAL,22DEC25,2022.9815,59938,2242,0,-51.1,-1905.45399,-3328320.94496,76.73863,0.0075,0.00071,0.00077,0.00289,0.03505,0.00777,0.09559
POAL,22DEC26,2022.9843,59939,2242,1,-51.1,-1905.45293,-3328320.94650,76.74051,0.0075,0.00070,0.00075,0.00276,-0.00534,-0.00601,0.09636
POAL,22DEC27,2022.9870,59940,2242,2,-51.1,-1905.45244,-3328320.94889,76.73546,0.0075,0.00070,0.00078,0.00280,0.03768,0.00985,0.10445
POAL,22DEC28,2022.9897,59941,2242,3,-51.1,-1905.45360,-3328320.94661,76.73605,0.0075,0.00076,0.00082,0.00313,0.00375,0.03456,0.16201
POAL,22DEC29,2022.9925,59942,2242,4,-51.1,-1905.45600,-3328320.94812,76.73579,0.0075,0.00071,0.00076,0.00286,0.01388,-0.00338,0.12658
POAL,22DEC30,2022.9952,59943,2242,5,-51.1,-1905.45472,-3328320.95174,76.74186,0.0075,0.00071,0.00079,0.00284,-0.04192,0.00993,0.07609
POAL,22DEC31,2022.9979,59944,2242,6,-51.1,-1905.45327,-3328320.95128,76.73762,0.0075,0.00072,0.00079,0.00288,-0.03550,-0.02854,0.07456
POAL,23JAN01,2023.0007,59945,2243,0,-51.1,-1905.45264,-3328320.95198,76.74658,0.0075,0.00069,0.00076,0.00277,-0.00728,-0.00301,0.07465
POAL,23JAN02,2023.0034,59946,2243,1,-51.1,-1905.45441,-3328320.94755,76.74166,0.0075,0.00072,0.00079,0.00295,-0.01582,-0.02635,0.12161
POAL,23JAN03,2023.0062,59947,2243,2,-51.1,-1905.45193,-3328320.95194,76.76070,0.0075,0.00070,0.00078,0.00292,-0.01323,-0.02411,0.11773
POAL,23JAN04,2023.0089,59948,2243,3,-51.1,-1905.45514,-3328320.94898,76.74997,0.0075,0.00074,0.00080,0.00300,-0.01237,0.04505,0.06836
POAL,23JAN05,2023.0116,59949,2243,4,-51.1,-1905.45318,-3328320.94955,76.74434,0.0075,0.00069,0.00076,0.00276,-0.00682,0.00444,0.08340
POAL,23JAN06,2023.0144,59950,2243,5,-51.1,-1905.45418,-3328320.94993,76.74060,0.0075,0.00071,0.00078,0.00282,-0.00132,0.04462,0.06445
POAL,23JAN07,2023.0171,59951,2243,6,-51.1,-1905.45455,-3328320.94864,76.74004,0.0075,0.00069,0.00075,0.00271,0.00919,-0.00793,0.07375
POAL,23JAN08,2023.0198,59952,2244,0,-51.1,-1905.45457,-3328320.94746,76.74399,0.0075,0.00069,0.00075,0.00273,-0.00894,-0.00075,0.09807
POAL,23JAN09,2023.0226,59953,2244,1,-51.1,-1905.45370,-3328320.94678,76.74567,0.0075,0.00070,0.00078,0.00280,-0.00292,0.00634,0.06997
POAL,23JAN10,2023.0253,59954,2244,2,-51.1,-1905.45496,-3328320.94636,76.74861,0.0075,0.00071,0.00078,0.00287,0.01682,-0.00417,0.12507
POAL,23JAN11,2023.0281,59955,2244,3,-51.1,-1905.45272,-3328320.94712,76.74961,0.0075,0.00071,0.00080,0.00293,-0.01524,0.00627,0.09998
POAL,23JAN12,2023.0308,59956,2244,4,-51.1,-1905.45341,-3328320.94785,76.74203,0.0075,0.00071,0.00079,0.00290,-0.00314,-0.02039,0.09304
POAL,23JAN13,2023.0335,59957,2244,5,-51.1,-1905.45535,-3328320.94843,76.74829,0.0075,0.00071,0.00080,0.00292,0.01275,-0.03428,0.09030
POAL,23JAN14,2023.0363,59958,2244,6,-51.1,-1905.45395,-3328320.94766,76.74178,0.0075,0.00069,0.00076,0.00276,0.01745,0.00405,0.08022
POAL,23JAN15,2023.0390,59959,2245,0,-51.1,-1905.45553,-3328320.94581,76.74743,0.0075,0.00071,0.00078,0.00292,0.01275,0.08040,0.08684
POAL,23JAN16,2023.0418,59960,2245,1,-51.1,-1905.45491,-3328320.95075,76.74749,0.0075,0.00069,0.00075,0.00272,0.00876,-0.00188,0.09386
POAL,23JAN17,2023.0445,59961,2245,2,-51.1,-1905.45297,-3328320.94837,76.74196,0.0075,0.00069,0.00076,0.00276,-0.01489,-0.00218,0.07154
POAL,23JAN18,2023.0472,59962,2245,3,-51.1,-1905.45299,-3328320.94504,76.74039,0.0075,0.00071,0.00077,0.00282,-0.01239,-0.00737,0.04538
POAL,23JAN19,2023.0500,59963,2245,4,-51.1,-1905.45421,-3328320.94742,76.74540,0.0075,0.00071,0.00078,0.00282,-0.02503,0.00130,0.04165
POAL,23JAN20,2023.0527,59964,2245,5,-51.1,-1905.45123,-3328320.94750,76.74798,0.0075,0.00074,0.00082,0.00295,-0.03400,-0.00665,0.06563
POAL,23JAN21,2023.0554,59965,2245,6,-51.1,-1905.45224,-3328320.94746,76.74982,0.0075,0.00076,0.00082,0.00316,-0.01381,-0.04361,0.08837
POAL,23JAN22,2023.0582,59966,2246,0,-51.1,-1905.45456,-3328320.94636,76.74740,0.0075,0.00075,0.00081,0.00303,-0.01411,0.01346,0.07439
POAL,23JAN23,2023.0609,59967,2246,1,-51.1,-1905.45306,-3328320.95065,76.74185,0.0075,0.00072,0.00080,0.00295,-0.03884,-0.03408,0.10314
POAL,23JAN24,2023.0637,59968,2246,2,-51.1,-1905.45148,-3328320.94773,76.74505,0.0075,0.00074,0.00077,0.00293,-0.03734,-0.01141,0.12507
POAL,23JAN25,2023.0664,59969,2246,3,-51.1,-1905.45473,-3328320.94973,76.74572,0.0075,0.00072,0.00080,0.00288,0.01227,-0.00647,0.05661
POAL,23JAN26,2023.0691,59970,2246,4,-51.1,-1905.44993,-3328320.94970,76.75108,0.0075,0.00073,0.00079,0.00300,0.02128,0.01293,0.11193
POAL,23JAN27,2023.0719,59971,2246,5,-51.1,-1905.45280,-3328320.95070,76.74104,0.0075,0.00072,0.00078,0.00290,0.00990,0.06442,0.08969
POAL,23JAN28,2023.0746,59972,2246,6,-51.1,-1905.45131,-3328320.95254,76.74062,0.0075,0.00073,0.00081,0.00302,-0.04528,0.01353,0.10870
POAL,23JAN29,2023.0773,59973,2247,0,-51.1,-1905.45394,-3328320.94988,76.73951,0.0075,0.00072,0.00077,0.00287,-0.04011,-0.06060,0.11055
POAL,23JAN30,2023.0801,59974,2247,1,-51.1,-1905.45577,-3328320.94744,76.75653,0.0075,0.00073,0.00079,0.00297,-0.04356,-0.03296,0.12490
POAL,23JAN31,2023.0828,59975,2247,2,-51.1,-1905.45225,-3328320.95021,76.74421,0.0075,0.00075,0.00081,0.00303,-0.01492,0.04370,0.08329
POAL,23FEB01,2023.0856,59976,2247,3,-51.1,-1905.45360,-3328320.94987,76.74688,0.0075,0.00070,0.00077,0.00282,-0.01808,-0.01805,0.07843
POAL,23FEB02,2023.0883,59977,2247,4,-51.1,-1905.45379,-3328320.94997,76.74083,0.0075,0.00070,0.00077,0.00279,-0.03147,0.00527,0.06900
POAL,23FEB03,2023.0910,59978,2247,5,-51.1,-1905.45278,-3328320.94569,76.74763,0.0075,0.00073,0.00079,0.00298,-0.03355,0.00495,0.09729
POAL,23FEB04,2023.0938,59979,2247,6,-51.1,-1905.45376,-3328320.94702,76.74572,0.0075,0.00071,0.00077,0.00286,-0.00914,-0.00370,0.12936
POAL,23FEB05,2023.0965,59980,2248,0,-51.1,-1905.45379,-3328320.94906,76.73994,0.0075,0.00070,0.00077,0.00280,-0.02197,-0.01792,0.10737
POAL,23FEB06,2023.0992,59981,2248,1,-51.1,-1905.45488,-3328320.94889,76.74009,0.0075,0.00069,0.00077,0.00276,-0.03955,-0.02458,0.07052
POAL,23FEB07,2023.1020,59982,2248,2,-51.1,-1905.45006,-3328320.95123,76.75035,0.0075,0.00071,0.00079,0.00289,-0.01350,-0.00861,0.05713
POAL,23FEB08,2023.1047,59983,2248,3,-51.1,-1905.45287,-3328320.95107,76.74041,0.0075,0.00073,0.00080,0.00300,-0.02828,0.01791,0.06679
POAL,23FEB09,2023.1075,59984,2248,4,-51.1,-1905.45221,-3328320.94899,76.75367,0.0075,0.00071,0.00078,0.00295,-0.02512,-0.02060,0.08226
POAL,23FEB10,2023.1102,59985,2248,5,-51.1,-1905.45231,-3328320.95085,76.75934,0.0075,0.00071,0.00079,0.00289,-0.03047,-0.02611,0.08727
POAL,23FEB11,2023.1129,59986,2248,6,-51.1,-1905.45298,-3328320.94952,76.75175,0.0075,0.00069,0.00077,0.00282,-0.03003,-0.05294,0.08143
POAL,23FEB12,2023.1157,59987,2249,0,-51.1,-1905.45399,-3328320.95130,76.75574,0.0075,0.00073,0.00083,0.00296,-0.03192,0.03284,0.07460
POAL,23FEB13,2023.1184,59988,2249,1,-51.1,-1905.44973,-3328320.94939,76.74436,0.0075,0.00073,0.00080,0.00286,-0.00551,-0.02446,0.06947
POAL,23FEB14,2023.1211,59989,2249,2,-51.1,-1905.45031,-3328320.95071,76.74887,0.0075,0.00078,0.00085,0.00312,0.00803,0.01481,0.03343
POAL,23FEB15,2023.1239,59990,2249,3,-51.1,-1905.45437,-3328320.94637,76.74363,0.0075,0.00074,0.00083,0.00306,-0.03046,-0.02030,0.02709
POAL,23FEB16,2023.1266,59991,2249,4,-51.1,-1905.45428,-3328320.94763,76.74035,0.0075,0.00071,0.00075,0.00283,-0.01629,-0.01552,0.12572
POAL,23FEB17,2023.1294,59992,2249,5,-51.1,-1905.45521,-3328320.94416,76.74516,0.0075,0.00075,0.00080,0.00303,-0.01182,0.00690,0.09814
POAL,23FEB18,2023.1321,59993,2249,6,-51.1,-1905.45372,-3328320.94865,76.73851,0.0075,0.00072,0.00078,0.00287,0.00210,0.04210,0.05099
POAL,23FEB19,2023.1348,59994,2250,0,-51.1,-1905.45301,-3328320.94964,76.73801,0.0075,0.00070,0.00076,0.00278,-0.00523,0.02475,0.09013
POAL,23FEB20,2023.1376,59995,2250,1,-51.1,-1905.45423,-3328320.94921,76.74465,0.0075,0.00069,0.00076,0.00280,-0.01138,0.00687,0.09633
POAL,23FEB21,2023.1403,59996,2250,2,-51.1,-1905.45555,-3328320.94960,76.73844,0.0075,0.00070,0.00077,0.00283,-0.01240,-0.00064,0.06537
POAL,23FEB22,2023.1431,59997,2250,3,-51.1,-1905.45497,-3328320.94929,76.74323,0.0075,0.00070,0.00076,0.00276,-0.01420,0.00855,0.08745
POAL,23FEB23,2023.1458,59998,2250,4,-51.1,-1905.45497,-3328320.94745,76.74213,0.0075,0.00071,0.00076,0.00280,-0.02721,0.01427,0.09523
POAL,23FEB24,2023.1485,59999,2250,5,-51.1,-1905.45595,-3328320.94607,76.75476,0.0075,0.00070,0.00077,0.00283,0.01591,0.01190,0.07578
POAL,23FEB25,2023.1513,60000,2250,6,-51.1,-1905.45810,-3328320.94573,76.75751,0.0075,0.00072,0.00079,0.00294,-0.01807,0.00500,0.06471
POAL,23FEB26,2023.1540,60001,2251,0,-51.1,-1905.45837,-3328320.94473,76.74480,0.0075,0.00071,0.00078,0.00288,-0.01049,-0.02698,0.05645
POAL,23FEB27,2023.1567,60002,2251,1,-51.1,-1905.45369,-3328320.94601,76.73956,0.0075,0.00070,0.00076,0.00283,0.00879,0.03799,0.09756
POAL,23FEB28,2023.1595,60003,2251,2,-51.1,-1905.45380,-3328320.94802,76.73976,0.0075,0.00072,0.00077,0.00283,-0.00315,-0.00655,0.09589
POAL,23MAR01,2023.1622,60004,2251,3,-51.1,-1905.45417,-3328320.94617,76.74321,0.0075,0.00070,0.00077,0.00282,-0.01329,-0.01233,0.07744
POAL,23MAR02,2023.1650,60005,2251,4,-51.1,-1905.45309,-3328320.94815,76.74072,0.0075,0.00070,0.00079,0.00285,0.00241,0.02455,0.05191
POAL,23MAR03,2023.1677,60006,2251,5,-51.1,-1905.45385,-3328320.94700,76.74391,0.0075,0.00069,0.00075,0.00275,-0.00799,-0.00965,0.11268
POAL,23MAR04,2023.1704,60007,2251,6,-51.1,-1905.45819,-3328320.94642,76.74219,0.0075,0.00074,0.00082,0.00306,-0.00724,0.00276,0.09487
POAL,23MAR05,2023.1732,60008,2252,0,-51.1,-1905.45693,-3328320.94811,76.73884,0.0075,0.00074,0.00080,0.00305,0.01978,-0.04327,0.13297
POAL,23MAR06,2023.1759,60009,2252,1,-51.1,-1905.45565,-3328320.94883,76.73153,0.0075,0.00073,0.00079,0.00297,-0.01763,-0.00592,0.12657
POAL,23MAR07,2023.1786,60010,2252,2,-51.1,-1905.45788,-3328320.94712,76.73714,0.0075,0.00071,0.00078,0.00291,-0.00498,-0.00123,0.07885
POAL,23MAR08,2023.1814,60011,2252,3,-51.1,-1905.45541,-3328320.94758,76.74437,0.0075,0.00073,0.00080,0.00298,-0.00255,0.05083,0.06655
POAL,23MAR09,2023.1841,60012,2252,4,-51.1,-1905.45524,-3328320.94799,76.73951,0.0075,0.00072,0.00081,0.00295,-0.04424,-0.02058,0.04694
POAL,23MAR10,2023.1869,60013,2252,5,-51.1,-1905.45548,-3328320.94674,76.73984,0.0075,0.00071,0.00078,0.00283,-0.04356,-0.03623,0.06947
POAL,23MAR11,2023.1896,60014,2252,6,-51.1,-1905.45725,-3328320.94830,76.74180,0.0075,0.00072,0.00079,0.00284,-0.02470,0.00488,0.06113
POAL,23MAR12,2023.1923,60015,2253,0,-51.1,-1905.45569,-3328320.94895,76.74135,0.0075,0.00071,0.00081,0.00287,-0.00920,0.00977,0.02892
POAL,23MAR13,2023.1951,60016,2253,1,-51.1,-1905.45676,-3328320.94871,76.73932,0.0075,0.00071,0.00078,0.00284,0.01267,-0.01704,0.09208
POAL,23MAR14,2023.1978,60017,2253,2,-51.1,-1905.45408,-3328320.94728,76.73801,0.0075,0.00072,0.00079,0.00293,0.00810,0.01085,0.03923
POAL,23MAR15,2023.2005,60018,2253,3,-51.1,-1905.45174,-3328320.94838,76.74366,0.0075,0.00076,0.00084,0.00306,-0.00145,0.04349,-0.02067
POAL,23MAR16,2023.2033,60019,2253,4,-51.1,-1905.45247,-3328320.94629,76.74333,0.0075,0.00071,0.00078,0.00286,-0.00194,0.00882,0.08198
POAL,23MAR17,2023.2060,60020,2253,5,-51.1,-1905.45132,-3328320.94633,76.73860,0.0075,0.00071,0.00077,0.00280,-0.01201,0.01324,0.04612
POAL,23MAR18,2023.2088,60021,2253,6,-51.1,-1905.45616,-3328320.94768,76.74241,0.0075,0.00070,0.00078,0.00284,-0.00693,0.01751,0.10849
POAL,23MAR19,2023.2115,60022,2254,0,-51.1,-1905.45367,-3328320.94802,76.74872,0.0075,0.00071,0.00078,0.00289,0.00124,0.01652,0.06213
POAL,23MAR20,2023.2142,60023,2254,1,-51.1,-1905.45626,-3328320.94680,76.74841,0.0075,0.00071,0.00078,0.00285,-0.04532,-0.03496,0.07278
POAL,23MAR21,2023.2170,60024,2254,2,-51.1,-1905.45588,-3328320.94847,76.73830,0.0075,0.00069,0.00076,0.00275,-0.04655,0.00408,0.06689
POAL,23MAR22,2023.2197,60025,2254,3,-51.1,-1905.45328,-3328320.94921,76.74081,0.0075,0.00071,0.00079,0.00281,-0.01921,0.02682,0.06431
POAL,23MAR23,2023.2225,60026,2254,4,-51.1,-1905.45333,-3328320.94934,76.73998,0.0075,0.00067,0.00076,0.00274,-0.01392,0.00159,0.09344
POAL,23MAR24,2023.2252,60027,2254,5,-51.1,-1905.45398,-3328320.94706,76.74378,0.0075,0.00070,0.00080,0.00287,-0.04730,0.01696,0.00943
POAL,23MAR25,2023.2279,60028,2254,6,-51.1,-1905.45389,-3328320.94566,76.74287,0.0075,0.00069,0.00076,0.00274,-0.02287,-0.01817,0.07059
POAL,23MAR26,2023.2307,60029,2255,0,-51.1,-1905.45610,-3328320.94595,76.73300,0.0075,0.00069,0.00077,0.00283,-0.02003,0.00008,0.05758
POAL,23MAR27,2023.2334,60030,2255,1,-51.1,-1905.45761,-3328320.94808,76.73714,0.0075,0.00068,0.00075,0.00271,-0.02507,0.00033,0.08515
POAL,23MAR28,2023.2361,60031,2255,2,-51.1,-1905.45490,-3328320.94668,76.74108,0.0075,0.00067,0.00075,0.00271,-0.01219,-0.00319,0.05759
POAL,23MAR29,2023.2389,60032,2255,3,-51.1,-1905.45652,-3328320.94542,76.73789,0.0075,0.00071,0.00079,0.00295,0.01724,-0.01820,0.11007
POAL,23MAR30,2023.2416,60033,2255,4,-51.1,-1905.45654,-3328320.94454,76.73711,0.0075,0.00070,0.00078,0.00287,-0.00935,0.00392,0.09316
POAL,23MAR31,2023.2444,60034,2255,5,-51.1,-1905.45672,-3328320.94416,76.73241,0.0075,0.00068,0.00075,0.00271,-0.00778,-0.00677,0.07935
POAL,23APR01,2023.2471,60035,2255,6,-51.1,-1905.45573,-3328320.94616,76.73714,0.0075,0.00068,0.00075,0.00275,-0.02429,-0.00776,0.08518
POAL,23APR02,2023.2498,60036,2256,0,-51.1,-1905.45731,-3328320.94422,76.73978,0.0075,0.00067,0.00076,0.00272,-0.02669,0.00778,0.06161
POAL,23APR03,2023.2526,60037,2256,1,-51.1,-1905.45684,-3328320.94400,76.74420,0.0075,0.00069,0.00075,0.00270,-0.01821,0.00798,0.08137
POAL,23APR04,2023.2553,60038,2256,2,-51.1,-1905.45716,-3328320.94453,76.73659,0.0075,0.00070,0.00076,0.00277,-0.03412,0.00069,0.03678
POAL,23APR05,2023.2580,60039,2256,3,-51.1,-1905.45500,-3328320.94551,76.74307,0.0075,0.00068,0.00075,0.00274,-0.00824,0.00909,0.10968
POAL,23APR06,2023.2608,60040,2256,4,-51.1,-1905.45619,-3328320.94437,76.74006,0.0075,0.00068,0.00077,0.00275,-0.04281,-0.04294,0.06423
POAL,23APR07,2023.2635,60041,2256,5,-51.1,-1905.45533,-3328320.94212,76.73831,0.0075,0.00067,0.00075,0.00269,-0.00149,-0.00242,0.05968
POAL,23APR08,2023.2663,60042,2256,6,-51.1,-1905.45697,-3328320.94390,76.74149,0.0075,0.00067,0.00075,0.00270,-0.01806,0.00800,0.07453
POAL,23APR09,2023.2690,60043,2257,0,-51.1,-1905.45541,-3328320.94401,76.74063,0.0075,0.00067,0.00075,0.00268,-0.01975,0.01158,0.05629
POAL,23APR10,2023.2717,60044,2257,1,-51.1,-1905.45466,-3328320.94400,76.74300,0.0075,0.00067,0.00074,0.00268,0.00176,0.00578,0.10811
POAL,23APR11,2023.2745,60045,2257,2,-51.1,-1905.45519,-3328320.94223,76.74848,0.0075,0.00069,0.00075,0.00277,-0.01900,-0.03790,0.08412
POAL,23APR12,2023.2772,60046,2257,3,-51.1,-1905.45447,-3328320.94551,76.74147,0.0075,0.00069,0.00077,0.00282,-0.00427,-0.00682,0.11166
POAL,23APR13,2023.2799,60047,2257,4,-51.1,-1905.45509,-3328320.94299,76.73925,0.0075,0.00070,0.00078,0.00280,-0.02168,-0.00924,0.08352
POAL,23APR14,2023.2827,60048,2257,5,-51.1,-1905.45619,-3328320.94411,76.73418,0.0075,0.00072,0.00078,0.00284,0.01100,-0.03016,0.07624
POAL,23APR15,2023.2854,60049,2257,6,-51.1,-1905.45586,-3328320.94482,76.73701,0.0075,0.00069,0.00077,0.00277,-0.01668,-0.00571,0.10164
POAL,23APR16,2023.2882,60050,2258,0,-51.1,-1905.45843,-3328320.94328,76.74048,0.0075,0.00069,0.00079,0.00286,-0.01249,-0.00706,0.09569
