Date,Decimal Date,MJD,Up
2022-08-23 21:00:00,2022.6444216290213,59814.875,-0.0022823340259492
2022-08-24 00:00:00,2022.6447638603697,59815.0,-0.0020823962986469
2022-08-24 03:00:00,2022.645106091718,59815.125,-0.0020301444455981
2022-08-24 06:00:00,2022.6454483230664,59815.25,-0.0019227631855756
2022-08-24 09:00:00,2022.6457905544148,59815.375,-0.0019827377982437
2022-08-24 12:00:00,2022.6461327857633,59815.5,-0.0020301681943237
2022-08-24 15:00:00,2022.6464750171115,59815.625,-0.0018509782385081
2022-08-24 18:00:00,2022.64681724846,59815.75,-0.0017215362749993
2022-08-24 21:00:00,2022.6471594798084,59815.875,-0.0016346885822713
2022-08-25 00:00:00,2022.6475017111568,59816.0,-0.0014223081525415
2022-08-25 03:00:00,2022.6478439425052,59816.125,-0.00137425144203
2022-08-25 06:00:00,2022.6481861738534,59816.25,-0.0012427364708855
2022-08-25 09:00:00,2022.648528405202,59816.375,-0.0013087415136396
2022-08-25 12:00:00,2022.6488706365503,59816.5,-0.0014076300431042
2022-08-25 15:00:00,2022.6492128678988,59816.625,-0.0013494410086423
2022-08-25 18:00:00,2022.649555099247,59816.75,-0.0014710188843309
2022-08-25 21:00:00,2022.6498973305954,59816.875,-0.0016367892967537
2022-08-26 00:00:00,2022.6502395619439,59817.0,-0.0015642012003809
2022-08-26 03:00:00,2022.6505817932923,59817.125,-0.0014721716288477
2022-08-26 06:00:00,2022.6509240246407,59817.25,-0.0013408656232059
2022-08-26 09:00:00,2022.651266255989,59817.375,-0.0013367672218009
2022-08-26 12:00:00,2022.6516084873374,59817.5,-0.0013307332992553
2022-08-26 15:00:00,2022.6519507186858,59817.625,-0.001146844937466
2022-08-26 18:00:00,2022.6522929500343,59817.75,-0.0010016888845711
2022-08-26 21:00:00,2022.6526351813827,59817.875,-0.000739361101295799
2022-08-27 00:00:00,2022.652977412731,59818.0,-0.0004884695517830551
2022-08-27 03:00:00,2022.6533196440794,59818.125,-0.0003974313731305301
2022-08-27 06:00:00,2022.6536618754278,59818.25,-0.0002580782456789166
2022-08-27 09:00:00,2022.6540041067763,59818.375,-1.3739918358623981e-07
2022-08-27 12:00:00,2022.6543463381245,59818.5,-2.0387611584737897e-05
2022-08-27 15:00:00,2022.654688569473,59818.625,-0.00012149466783739626
2022-08-27 18:00:00,2022.6550308008214,59818.75,-0.0003331411862745881
2022-08-27 21:00:00,2022.6553730321698,59818.875,-0.0007175547652877867
2022-08-28 00:00:00,2022.6557152635182,59819.0,-0.0010304818861186
2022-08-28 03:00:00,2022.6560574948664,59819.125,-0.0018539582379162
2022-08-28 06:00:00,2022.6563997262149,59819.25,-0.0024875614326447
2022-08-28 09:00:00,2022.6567419575633,59819.375,-0.0029349387623369
2022-08-28 12:00:00,2022.6570841889118,59819.5,-0.0035517043434083
2022-08-28 15:00:00,2022.6574264202602,59819.625,-0.0042099170386791
2022-08-28 18:00:00,2022.6577686516084,59819.75,-0.0046552438288927
2022-08-28 21:00:00,2022.6581108829569,59819.875,-0.0050137704238295
2022-08-29 00:00:00,2022.6584531143053,59820.0,-0.0050765760242938
2022-08-29 03:00:00,2022.6587953456537,59820.125,-0.0053045214153826
2022-08-29 06:00:00,2022.659137577002,59820.25,-0.0051637073047459
2022-08-29 09:00:00,2022.6594798083504,59820.375,-0.004992414265871
2022-08-29 12:00:00,2022.6598220396988,59820.5,-0.0050930608995258
2022-08-29 15:00:00,2022.6601642710473,59820.625,-0.0051265242509543
2022-08-29 18:00:00,2022.6605065023957,59820.75,-0.0050906408578157
2022-08-29 21:00:00,2022.660848733744,59820.875,-0.0050314967520534
2022-08-30 00:00:00,2022.6611909650924,59821.0,-0.0049216821789741
2022-08-30 03:00:00,2022.6615331964408,59821.125,-0.0048318142071366
2022-08-30 06:00:00,2022.6618754277893,59821.25,-0.0043753236532211
2022-08-30 09:00:00,2022.6622176591375,59821.375,-0.0040727816522121
2022-08-30 12:00:00,2022.662559890486,59821.5,-0.0039044260047376
2022-08-30 15:00:00,2022.6629021218343,59821.625,-0.003738323925063
2022-08-30 18:00:00,2022.6632443531828,59821.75,-0.0034759005066007
2022-08-30 21:00:00,2022.6635865845312,59821.875,-0.0032639726996421
2022-08-31 00:00:00,2022.6639288158794,59822.0,-0.0031449040398001
